Jahr,ICD-10 Kode,Unnamed: 2,N,DAD,S.A,Min,Max,5,10,25,50,75,90,95
2020.0,as a chuckle,"Acute appendicitis, unspecified",814.0,2.0896805897,1.0902978801,0.0,16.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0
2020.0,P082,"Post term born, not too heavy for gestational age",787.0,3.0355781449,1.0429722476,0.0,7.0,1.0,2.0,2.0,3.0,4.0,4.0,5.0
2020.0,N10,Akute tubulointerstitielle Nephritis,780.0,4.3333333333,3.2439008304,0.0,20.0,1.0,2.0,2.0,3.0,5.0,10.0,10.0
2020.0,S526,"Distal fracture of the ulna and radius, combined",701.0,1.2582025678,1.2225648304,0.0,28.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
2020.0,P704,Other neonatal hypoglycaemia,688.0,4.9854651163,4.5709440307,0.0,34.0,1.0,1.0,3.0,4.0,5.0,10.0,15.0
2020.0,S524,"Fracture of the shaft of the ulna and radius, combined",654.0,1.3241590214,0.6882054782,0.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
2020.0,rattle,Twin born in hospital,641.0,4.2886115445,1.3332331849,0.0,12.0,2.0,3.0,3.0,4.0,5.0,6.0,6.0
2020.0,P590,Newborn jaundice associated with premature delivery,615.0,5.5983739837,4.3782476776,0.0,40.0,1.0,1.0,3.0,5.0,7.0,10.0,14.0
2020.0,kakha 0,Acute appendicitis with localized peritonitis without perforation or rupture,613.0,2.4339314845,1.2645068177,1.0,12.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0
2020.0,S4241,Fracture of the distal end of the humerus : open,539.0,1.387755102,0.9774018968,0.0,14.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0
2020.0,J219,"Acute bronchiolitis, unspecified",515.0,2.7281553398,2.4150717367,0.0,24.0,1.0,1.0,1.0,2.0,3.0,5.0,8.0
2020.0,S0085,Superficial injury to other parts of the head: contusion,510.0,1.2352941176,0.5351398581,0.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
2020.0,P922,Reluctance to drink in the newborn,505.0,5.700990099,5.6227022653,1.0,42.0,2.0,2.0,3.0,4.0,5.0,13.0,18.0
2020.0,C9100,Acute lymphoblastic leukemia: No indication of remission,461.0,6.2581344902,8.8982511711,0.0,83.0,1.0,1.0,2.0,3.0,6.0,16.0,21.0
2020.0,P201,Intrauterine hypoxia first detected during labor and delivery,460.0,3.002173913,1.6731884335,0.0,30.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0
2020.0,p080,Obese newborns,369.0,3.2926829268,1.2836664582,0.0,14.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0
2020.0,P598,Newborn jaundice from other specified causes,346.0,3.387283237,2.0824345049,0.0,14.0,1.0,1.0,2.0,3.0,5.0,6.0,7.0
2020.0,jagh0,Chronische Tonsillitis,341.0,2.1231671554,0.9653207018,1.0,11.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0
2020.0,J101,"Flu with other respiratory manifestations, influenza viruses detected",337.0,2.5459940653,2.4309127058,0.0,17.0,1.0,1.0,1.0,2.0,3.0,5.0,7.0
2020.0,with a stick,"Infection specific to the perinatal period, unspecified",328.0,4.4573170732,3.4256642647,0.0,36.0,1.0,1.0,2.5,4.0,6.0,8.0,9.0
2020.0,A099,Other and unspecified gastroenteritis and colitis of unspecified origin,327.0,1.7981651376,2.1908054512,0.0,33.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0
2020.0,p288,Other specified neonatal respiratory disorders,326.0,3.8558282209,4.6443427709,0.0,41.0,1.0,1.0,2.0,3.0,4.0,6.0,10.0
2020.0,bite1,Congenital ankyloglosson,325.0,3.36,1.1900824746,1.0,14.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0
2020.0,A084,"Viral intestinal infection, unspecified",314.0,1.872611465,1.4596866689,0.0,15.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0
2020.0,sell49,"Viral infection, unspecified",305.0,2.1213114754,1.2493570391,0.0,7.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0
2020.0,P284,Other neonatal apnea,289.0,13.446366782,12.83406636,0.0,72.0,1.0,1.0,3.0,9.0,21.0,30.0,36.0
2020.0,F321,Moderate depressive episode,285.0,32.842105263,41.873127233,0.0,245.0,1.0,2.0,7.0,15.0,44.0,92.0,126.0
2020.0,S0095,"Superficial injury to the head, part unspecified: contusion",282.0,1.0141843972,0.1681304189,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020.0,came,"Acute lower respiratory tract infection, unspecified",281.0,2.9964412811,4.0271384919,0.0,38.0,0.0,1.0,1.0,2.0,3.0,5.0,9.0
2020.0,P120,Cephalic hematoma from birth injury,267.0,3.2059925094,1.2856501412,0.0,13.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0
2020.0,spray 1,ABO isoimmunization in the fetus and newborn,264.0,4.1666666667,2.4593011671,0.0,20.0,1.0,1.0,3.0,4.0,5.0,7.0,8.0
2020.0,some,Other specified skin conditions specific to the fetus and newborn,257.0,3.2451361868,1.8577923098,1.0,23.0,1.0,2.0,2.0,3.0,4.0,5.0,5.0
2020.0,K4090,"Hernia inguinalis, unilateral or without indication of side, without herniation and without gangrene: Not classified as recurrent hernia",256.0,1.94140625,2.9333251518,0.0,40.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0
2020.0,kakha1,Acute appendicitis with localized peritonitis with perforation or rupture,256.0,5.79296875,3.6223853823,0.0,26.0,1.0,2.0,4.0,5.0,7.0,10.0,13.0
2020.0,A090,Other and unspecified gastroenteritis and colitis of infectious origin,254.0,2.1338582677,2.304359864,0.0,22.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0
2020.0,P209,"Intrauterine hypoxia, unspecified",253.0,3.0395256917,1.7656384509,0.0,17.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0
2020.0,A080,Rotavirus enteritis,252.0,2.6428571429,2.0451644873,0.0,21.0,1.0,1.0,2.0,2.0,3.0,4.0,6.0
2020.0,R568,Other and unspecified convulsions,250.0,1.504,1.1762304503,0.0,8.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0
2020.0,P211,Mild or moderate asphyxia at birth,249.0,4.2329317269,4.9049390677,0.0,33.0,0.0,0.0,2.0,3.0,4.0,8.0,15.0
2020.0,sahaa,Fracture of the femur,245.0,3.9836734694000002,3.8067749645,0.0,21.0,0.0,1.0,2.0,3.0,5.0,7.0,12.0
2020.0,Q531,"Nondescensus testis, unilateral",241.0,1.8257261411,1.1155725322,1.0,8.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0
2020.0,B19,"Asphyxia during childbirth, unspecified",239.0,4.6317991632,5.8026357117,0.0,47.0,0.0,1.0,3.0,3.0,4.0,6.0,12.0
2020.0,Pursue,Other cardiovascular diseases originating in the perinatal period,238.0,3.4243697479,2.2465525915,0.0,25.0,1.0,2.0,2.0,3.0,4.0,5.0,7.0
2020.0,K19,Gastroesophageal reflux disease without esophagitis,228.0,2.6315789474,3.8673219408,1.0,40.0,1.0,1.0,1.0,2.0,3.0,5.0,7.0
2020.0,P121,Birth tumor from birth injury,221.0,3.2941176471,1.151841121,1.0,8.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0
2020.0,R681,Non-specific symptoms in infancy,217.0,2.7465437788,2.5954553478,1.0,19.0,1.0,1.0,1.0,2.0,3.0,5.0,7.0
2020.0,J205,Acute bronchitis caused by respiratory syncytial viruses [RS viruses],216.0,3.2268518519,2.2597429976,0.0,11.0,1.0,1.0,2.0,3.0,4.0,6.0,8.0
2020.0,R5080,Fever of unknown cause,216.0,2.6064814815,2.0203049803,0.0,16.0,1.0,1.0,1.0,2.0,3.0,4.0,6.0
2020.0,R560,febrile seizures,213.0,1.1549295775,0.818095245,0.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0
2020.0,R104,Other and unspecified abdominal pain,211.0,2.2037914692,2.7064622549,0.0,24.0,1.0,1.0,1.0,1.0,2.0,4.0,7.0
2020.0,C 459,"Bronchial asthma, unspecified",206.0,2.9466019417,6.5124318718,0.0,42.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0
2020.0,s0,"Urinary tract infection, location unspecified",206.0,3.4417475728,2.5478838382,0.0,17.0,1.0,1.0,2.0,3.0,4.0,7.0,10.0
2020.0,a few,Erythema toxicum neonatorum,202.0,3.1930693069,1.1273848068,1.0,6.0,1.0,2.0,2.0,3.0,4.0,5.0,5.0
2020.0,J181,"Lobar pneumonia, unspecified",197.0,3.4568527919,2.6155766219,0.0,20.0,1.0,1.0,2.0,3.0,4.0,7.0,8.0
2020.0,jakha1,Hypertrophy of the tonsils,195.0,1.8307692308,1.0537497713,1.0,8.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0
2020.0,roar,Hypertrophy of the adenoids,190.0,1.3526315789,0.7466811372,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
2020.0,Q620,Congenital hydronephrosis,186.0,3.5483870968,2.4027737531,0.0,20.0,1.0,2.0,2.0,3.0,4.0,5.0,8.0
2020.0,E1011,Primary insulin-dependent diabetes mellitus [Type 1 diabetes] with ketoacidosis: Referred to as derailed,183.0,8.2896174863,7.9551111061,0.0,85.0,1.0,1.0,4.0,8.0,11.0,14.0,17.0
2020.0,slate,Issues related to health monitoring and care of another healthy infant and child,183.0,10.726775956,20.573953821,1.0,149.0,1.0,1.0,2.0,3.0,7.0,29.0,43.0
2020.0,bit1,"Singleton, birth outside the hospital",182.0,2.3901098901,1.0172604251,0.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0
2020.0,Q540,Glanduläre Hypospadie,180.0,2.95,1.5400609434,1.0,8.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0
2020.0,P210,Severe asphyxia during childbirth,177.0,5.7118644068,9.9699278186,0.0,72.0,0.0,0.0,0.0,2.0,7.0,15.0,23.0
2020.0,P928,Other feeding problems in the newborn,174.0,4.9827586207,5.8452828053,1.0,52.0,1.0,2.0,2.0,3.0,5.0,9.0,18.0
2020.0,C 403,Generalized idiopathic epilepsy and epileptic syndromes,171.0,101.58479532,1278.7931294,0.0,16726.0,0.0,1.0,1.0,1.0,4.0,11.0,15.0
2020.0,G404,Other generalized epilepsy and epileptic syndromes,169.0,5.0828402367,6.1357850803,0.0,45.0,1.0,1.0,1.0,3.0,7.0,11.0,15.0
2020.0,spray,Difficulty in the newborn with breast feeding,169.0,3.5621301775,1.450774902,1.0,13.0,1.0,2.0,3.0,3.0,4.0,5.0,5.0
2020.0,C020,cranial fracture,168.0,2.5535714286,1.9476961012,0.0,14.0,0.0,1.0,1.0,2.0,3.0,4.0,5.0
2020.0,G402,Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex focal seizures,168.0,109.16666667,1334.719826,0.0,17304.0,1.0,1.0,1.0,2.5,4.0,8.0,18.0
2020.0,N440,Hodentorsion,167.0,1.251497006,0.7089663516,0.0,5.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0
2020.0,R0680,Acute life-threatening event in infancy,166.0,2.1626506024,1.2175694461,0.0,10.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0
2020.0,S0005,Superficial injury to the hairy scalp: bruise,164.0,1.1036585366,0.4377704589,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
2020.0,M2106,"Valgus deformity, not elsewhere classified : lower leg",163.0,3.6748466258,7.111009926,1.0,74.0,1.0,1.0,2.0,2.0,4.0,5.0,7.0
2020.0,0,Obstipation,163.0,2.717791411,3.1436968143,0.0,20.0,1.0,1.0,1.0,2.0,3.0,5.0,9.0
2020.0,P808,Other neonatal hypothermia,162.0,4.0802469136,2.931894423,0.0,17.0,1.0,2.0,3.0,3.0,4.0,7.0,11.0
2020.0,at the most,"Newborn respiratory distress, unspecified",159.0,4.572327044,8.2373486575,0.0,66.0,0.0,0.0,1.0,3.0,4.0,8.0,18.0
2020.0,F432,Adjustment disorders,154.0,19.902597403,31.167011528,0.0,165.0,1.0,1.0,2.0,7.0,20.0,62.0,93.0
2020.0,1,Distal fracture of the tibia : open,154.0,2.7337662338,2.3819643889,0.0,12.0,1.0,1.0,1.0,2.0,3.0,6.0,8.0
2020.0,C402,Malignant neoplasm of the long bones of the lower extremities,152.0,4.6447368421,4.8832839547,1.0,37.0,1.0,2.0,2.0,3.0,5.0,8.0,15.0
2020.0,baited,Nutritional problems and improper nutrition,152.0,4.5065789474,5.6015569152,1.0,36.0,1.0,1.0,2.0,3.0,5.0,10.0,16.0
2020.0,R11,nausea and vomiting,151.0,2.3377483444,4.1213062933,0.0,43.0,0.0,1.0,1.0,1.0,2.0,4.0,8.0
2020.0,J206,Acute bronchitis caused by rhinoviruses,150.0,2.62,4.6323490497,0.0,56.0,1.0,1.0,1.0,2.0,3.0,4.5,6.0
2020.0,J121,Respiratory syncytial virus [RS virus] pneumonia,150.0,4.16,3.3137500807,0.0,28.0,1.0,2.0,2.0,3.0,5.0,7.0,9.0
2020.0,P291,Cardiac arrhythmia in the newborn,149.0,3.8791946309,3.936854197,0.0,26.0,0.0,1.0,2.0,3.0,4.0,7.0,12.0
2020.0,Q660,Pes equinovarus congenitus,146.0,2.5616438356,1.4286362088,1.0,7.0,1.0,1.0,1.0,2.0,4.0,5.0,5.0
2020.0,S5250,Distal fracture of the radius : closed,145.0,1.1448275862,0.4078962005,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
2020.0,R5088,Other specified fever,144.0,2.3263888889,1.4572215209,0.0,9.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0
2020.0,E1091,Primary insulin-dependent diabetes mellitus [type 1 diabetes] without complications: referred to as derailed,142.0,7.1126760563,3.6960753415,0.0,19.0,1.0,2.0,4.0,7.0,9.0,12.0,13.0
2020.0,s02,microcephaly,141.0,2.7588652482,0.9554408797,0.0,6.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0
2020.0,roar,Sprain and strain of the knee joint: tear of the anterior cruciate ligament,141.0,3.3262411348,7.7666838427,1.0,94.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0
2020.0,J00,Acute rhinopharyngitis [common cold],141.0,2.1631205674,3.2483492807,0.0,36.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0
2020.0,J450,Predominantly allergic bronchial asthma,140.0,8.4071428571,11.62662315,0.0,42.0,1.0,1.0,1.0,2.0,17.0,28.0,33.5
2020.0,r 103,Pain localized in other parts of the lower abdomen,139.0,1.5107913669,0.9733172508,0.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0
2020.0,210,Ventrikelseptumdefekt,139.0,6.5827338129,7.4832172425,0.0,69.0,1.0,1.0,3.0,4.0,8.0,15.0,20.0
2020.0,F5000,"Anorexia nervosa, restrictive type",137.0,62.270072993,62.479467645,0.0,309.0,1.0,4.0,15.0,34.0,98.0,140.0,195.0
2020.0,bite,Other specified infections specific to the perinatal period,137.0,4.7883211679,3.2002542568,0.0,17.0,0.0,1.0,3.0,4.0,7.0,8.0,9.0
2020.0,Z038,Observation in other suspected cases,137.0,1.6131386861,1.1897118731,1.0,10.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0
2020.0,Q211,atrial septal defect,136.0,5.6397058824,10.433331767,0.0,113.0,1.0,2.0,2.0,3.0,6.0,10.0,15.0
2020.0,s8221,Tibial shaft fracture : open,135.0,3.3851851852,3.1409314741,0.0,18.0,0.0,1.0,2.0,3.0,4.0,7.0,10.0
2020.0,S301,contusion of the abdominal wall,133.0,1.2481203008,0.6204350262,0.0,4.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0
2020.0,S8228,Tibial shaft fracture: Other,129.0,1.9534883721,1.7493769655,0.0,13.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0
2020.0,J46,Status asthmaticus,128.0,2.3984375,1.5790949454,0.0,8.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0
2020.0,skh1,Distal fracture of the radius : open,128.0,1.2421875,0.4818941262,0.0,3.0,1.0,1.0,1.0,1.0,1.5,2.0,2.0
2020.0,F100,Alcohol disorders : acute intoxication,127.0,1.0157480315,0.4361493113,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0
2020.0,Λ0311,Phlegmons in the lower extremities,127.0,2.7165354331,1.2337685062,0.0,8.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0
2020.0,Π700,Syndrome of the child of a mother with gestational diabetes,124.0,4.314516129,2.9366396799,0.0,25.0,1.0,2.0,3.0,4.0,5.0,7.0,8.0
2020.0,slack,syncope and collapse,123.0,1.3983739837,1.0537974842,0.0,7.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0
2020.0,J100,"Flu with pneumonia, influenza viruses detected",122.0,5.1475409836,4.9571254853,0.0,36.0,1.0,1.0,2.0,4.0,7.0,8.0,12.0
2020.0,L040,"Acute lymphadenitis of the face, head and neck",122.0,4.1393442623,2.6576431918,0.0,15.0,1.0,1.0,2.0,4.0,5.0,8.0,9.0
2020.0,J458,Mixed forms of bronchial asthma,122.0,3.393442623,6.8121881256,0.0,42.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0
2020.0,disobedience,Major depressive episode without psychotic symptoms,121.0,41.611570248,50.810657002,0.0,206.0,1.0,3.0,7.0,21.0,58.0,127.0,149.0
2020.0,C9101,Acute Lymphoblastic Leukemia: In complete remission,117.0,6.6923076923,11.368787836,1.0,79.0,1.0,1.0,2.0,3.0,6.0,16.0,37.0
2020.0,P550,Rh isoimmunization in the fetus and newborn,115.0,4.8347826087,3.2306928125,0.0,19.0,2.0,2.0,3.0,4.0,6.0,8.0,11.0
2020.0,P285,Respiratory failure in the newborn,114.0,11.631578947,24.599180919,0.0,188.0,0.0,0.0,0.0,4.0,11.0,26.0,42.0
2020.0,by pumping,Congenital hydrocele,112.0,2.9910714286,1.2627407323,1.0,6.0,1.0,1.0,2.0,3.0,4.0,4.0,5.0
2020.0,J129,"Viral pneumonia, unspecified",111.0,3.7567567568,4.2108436128,0.0,39.0,1.0,1.0,2.0,3.0,4.0,7.0,9.0
2020.0,Q668,Other congenital deformities of the feet,109.0,2.8073394495,1.7399290334,1.0,14.0,1.0,1.0,2.0,3.0,4.0,4.0,5.0
2020.0,sd0,Radius shaft fracture : closed,109.0,1.247706422,0.5636515095,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
2020.0,like a,Acute appendicitis with generalized peritonitis,107.0,8.7196261682,4.8734831071,1.0,30.0,3.0,4.0,6.0,8.0,10.0,14.0,19.0
2020.0,P282,Cyanosis attacks in the newborn,105.0,2.9714285714,2.3223708992,0.0,14.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0
2020.0,Q212,Defect of the atrial and ventricular septum,105.0,18.104761905,30.769904068,1.0,217.0,1.0,1.0,4.0,9.0,17.0,42.0,50.0
2020.0,Bekaa,Malnutrition in the newborn,104.0,3.9423076923,2.8106141508,1.0,18.0,1.0,1.0,2.0,4.0,4.0,6.0,10.0
2020.0,Q741,Congenital malformation of the knee,104.0,1.9903846154,1.0473748256,1.0,7.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0
2020.0,G401,Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with simple focal seizures,104.0,3.9230769231,6.5206055882,0.0,58.0,1.0,1.0,1.0,2.0,4.0,9.0,13.0
2020.0,P818,Other specified disorders of temperature regulation in the newborn,104.0,4.5096153846,3.4947816641,1.0,28.0,1.0,2.0,3.0,4.0,5.0,6.0,8.0
2020.0,P240,Meconium aspiration by the newborn,103.0,6.9126213592,6.2152670918,0.0,34.0,0.0,0.0,3.0,6.0,10.0,14.0,18.0
2020.0,F900,Simple activity and attention disorder,103.0,70.805825243,61.122194912,0.0,273.0,1.0,2.0,8.0,72.0,106.0,158.0,174.0
2020.0,R458,Other symptoms affecting mood,101.0,2.297029703,3.2666329897,0.0,19.0,0.0,0.0,0.0,1.0,3.0,7.0,9.0
2020.0,bit0,vomiting in the newborn,101.0,3.6732673267,5.4865451987,0.0,55.0,1.0,1.0,2.0,3.0,4.0,5.0,5.0
2020.0,J108,"Flu with other manifestations, influenza viruses detected",101.0,2.2376237624,2.9364894512,0.0,25.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0
2020.0,К4020,"Bilateral inguinal hernia, without herniation and without gangrene: Not referred to as a recurrent hernia",100.0,1.81,2.5093562296,1.0,25.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0
2020.0,biter,Distal fracture of the tibia: Other,100.0,1.92,1.3683286273,0.0,11.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0
2020.0,Σ4242,Fracture of the distal end of the humerus: lateral epicondyle,99.0,1.6767676768,1.0084164473,0.0,8.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0
2020.0,right,Other specified diseases of the digestive system in the perinatal period,99.0,4.1717171717,7.4983541106,1.0,66.0,1.0,1.0,2.0,2.0,4.0,9.0,13.0
2020.0,Q658,Other congenital deformities of the hip,98.0,4.3673469388,3.1570172374,1.0,22.0,1.0,1.0,3.0,4.0,5.0,8.0,9.0
2020.0,R0688,Other and unspecified respiratory disorders,95.0,2.1263157895,2.3800684116,0.0,15.0,1.0,1.0,1.0,1.0,2.0,3.0,8.0
2020.0,S021,skull base fracture,95.0,2.8526315789,2.6656539697,0.0,17.0,0.0,0.0,1.0,2.0,4.0,5.0,7.0
2020.0,K561,Invagination,94.0,2.1063829787,2.0238794064,0.0,13.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0
2020.0,S8218,Fracture of the proximal end of the tibia: Other,93.0,2.6559139785,2.6844747833,0.0,22.0,1.0,1.0,1.0,2.0,3.0,4.0,7.0
2020.0,G4731,Obstructive Sleep Apnea Syndrome,93.0,1.9462365591,1.7959228668,1.0,11.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0
2020.0,S 4243,Fracture of the distal end of the humerus: medial epicondyle,92.0,1.5543478261,1.1325758877,0.0,10.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0
2020.0,prepare 0,Anaphylactic shock from food intolerance,90.0,0.9333333333,0.3610222689,0.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0
2020.0,0,Sickle cell anemia with crises,89.0,5.6516853933,4.6346058075,0.0,30.0,1.0,1.0,3.0,4.0,8.0,12.0,12.0
2020.0,J208,Acute bronchitis caused by other specified pathogens,89.0,2.4606741573,1.7192504959,1.0,12.0,1.0,1.0,1.0,2.0,3.0,4.0,6.0
2020.0,P701,Syndrome of the child of a diabetic mother,88.0,5.3636363636,5.1219200292,0.0,42.0,0.0,2.0,3.0,4.0,6.0,10.0,14.0
2020.0,J042,Acute laryngotracheitis,88.0,1.4659090909,1.3808947927,0.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
2020.0,C 188,"Other pneumonia, causative agent unspecified",87.0,3.7586206897,3.1510999085,0.0,16.0,0.0,1.0,2.0,3.0,5.0,8.0,9.0
2020.0,stick1,Conjunctivitis and dacryocystitis in the newborn,87.0,3.6436781609,1.6634023097,1.0,11.0,2.0,2.0,3.0,3.0,4.0,5.0,7.0
2020.0,G4008,Other localization-related (focal) (partial) idiopathic epilepsy and epileptic syndromes with focal-onset seizures,87.0,2.4597701149,2.7526080559,0.0,15.0,1.0,1.0,1.0,1.0,3.0,5.0,9.0
2020.0,L024,"Skin abscess, boils and carbuncles on extremities",86.0,3.1627906977,2.2115231116,1.0,14.0,1.0,1.0,2.0,3.0,3.0,6.0,8.0
2020.0,I880,Nonspecific mesenteric lymphadenitis,86.0,1.5813953488,1.6624936358,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
2020.0,C039,"Acute tonsillitis, unspecified",86.0,2.3255813953,1.4668241842,0.0,11.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0
2020.0,Q662,Foot induced,86.0,3.0581395349,1.0215864383,1.0,7.0,1.0,2.0,2.0,3.0,4.0,4.0,5.0
2020.0,squawk,Distal fracture of the radius: other and multiple parts,85.0,1.0588235294,0.321933932,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2020.0,J189,"Pneumonia, unspecified",85.0,3.1411764706,2.9926614257,0.0,14.0,0.0,0.0,1.0,2.0,5.0,7.0,10.0
2020.0,Q251,coarctation of the aorta,85.0,9.1647058824,11.82697387,0.0,71.0,0.0,0.0,2.0,5.0,12.0,20.0,31.0
2020.0,F901,Hyperkinetic social behavior disorder,85.0,64.835294118,59.405356312,1.0,259.0,3.0,4.0,14.0,50.0,92.0,154.0,172.0
2020.0,P819,"Disorder of temperature regulation in the newborn, unspecified",84.0,3.369047619,2.0639169797,0.0,14.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0
2020.0,jerky,Laryngospasmus,84.0,1.119047619,0.6092610951,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0
2020.0,G418,Sonstiger Status epilepticus,84.0,2.5476190476,4.1923762187,0.0,36.0,0.0,0.0,1.0,2.0,3.0,5.0,5.0
